Frequency,Magnitude
1151,548.4135222717606
1152,686.6353003923412
1153,227.0379263611454
1154,648.9544556513092
1155,312.8478331345313
1156,792.8989393593748
1157,488.1391299922164
1158,288.6456842471184
1159,471.3709964795728
1160,448.4539535243044
1161,263.38392475648277
1162,455.24005301288696
1163,430.7029717386626
1164,184.14856365190641
1165,137.68472258685847
1166,105.07374949492643
1167,198.29120162165785
1168,664.9737750671336
1169,302.5369094020903
1170,489.6490142323813
1171,66.64070734563856
1172,515.2454151062718
1173,264.1736013096861
1174,322.5388693954933
1175,179.1347050958059
1176,878.0222554275344
1177,614.7100254147362
1178,499.435361587512
1179,627.8302120413402
1180,158.75555004564075
1181,535.7233736542328
1182,218.94733215440974
1183,216.77762167830218
1184,515.5250709443753
1185,469.6005292010717
1186,810.7037726361932
1187,233.48480171082434
1188,258.05945414284736
1189,900.3915558850582
1190,216.58622808262447
1191,363.60215422620524
1192,67.6932920374374
1193,214.61441099955653
1194,1079.2282451532349
1195,520.1702909544455
1196,400.3789991372691
1197,558.4909369625858
1198,162.92012991777818
1199,348.88286126815484
1200,332.26713385616847
1201,668.5817679312822
1202,418.1419882691915
1203,120.26338305215745
1204,405.9066138871564
1205,651.738200038625
1206,154.25496938022368
1207,103.05310431999412
1208,716.641771581962
1209,85.3326262902932
1210,694.8192675629131
1211,156.00451731749976
1212,1046.2017771831033
1213,200.04952786745443
1214,457.82004840935906
1215,386.70682644179584
1216,156.24071091243087
1217,780.003602104185
1218,268.59696388756964
1219,253.8793007943226
1220,295.9702208756995
1221,31.946089543355956
1222,497.9114523228001
1223,596.4125772390938
1224,598.884916646252
1225,359.34874986854834
1226,184.3664459087488
1227,208.89415495319574
1228,435.395575192719
1229,368.9032189595379
1230,726.8793171467723
1231,480.82954220891867
1232,414.4272209259446
1233,553.5460927697591
1234,143.0816611746084
1235,611.8624575986997
1236,465.1622815073003
1237,345.91532774501167
1238,237.78450562182636
1239,595.6245980273313
1240,315.23142384034986
1241,189.675545479361
1242,648.4252491255011
1243,844.1806895901273
1244,245.9921555314421
1245,225.98401061079772
1246,153.2952047165646
1247,201.5592578033511
1248,603.6658416065078
1249,225.08575505650623
1250,116.54040167786569
1251,358.2464622994946
1252,478.37315478505303
1253,161.9145277322283
1254,117.82131156617977
1255,277.6818778290591
1256,231.08364073706605
1257,439.776219674966
1258,8.509907524458365
1259,404.5924482009133
1260,325.6172473149047
1261,309.72593004942917
1262,166.7439221049109
1263,105.17217070206468
1264,362.7051480771631
1265,437.85285414773296
1266,361.05292558545983
1267,549.91774221039
1268,676.5542201793457
1269,151.8298558669668
1270,592.5118768567177
1271,428.26590489148776
1272,396.2493328259853
1273,481.1402002659918
1274,468.91753658154215
1275,296.8460650670642
1276,387.0056939529907
1277,496.08090321488
1278,291.40048732664314
1279,297.90677028995316
1280,352.8696245358883
1281,463.25410612290483
1282,364.1985032833239
1283,248.50296486503768
1284,139.41479762472386
1285,351.9611155424216
1286,131.4109516289029
1287,335.77883329187557
1288,764.0161167102194
1289,1014.8448894501506
1290,406.6181960012642
1291,161.8490496689401
1292,526.4686842190687
1293,251.0045916407506
1294,684.540744234373
1295,802.3283879252342
1296,520.4344847389974
1297,124.49387809552782
1298,680.2322692613008
1299,294.32542343780744
1300,328.24708963189534
1301,363.53270471542777
1302,448.60152001823957
1303,280.7801835672338
1304,292.1309524328774
1305,376.5637847692063
1306,202.05419185156194
1307,308.7674211627238
1308,663.2297911002651
1309,545.3928433556481
1310,127.28316606912126
1311,572.6948829414957
1312,896.1532733430914
1313,822.8988884096162
1314,273.10928912199915
1315,525.7112203545556
1316,147.26336526429384
1317,321.9487419230801
1318,686.318031905588
1319,518.1937345237233
1320,618.041766640201
1321,593.8199913522539
1322,686.0499559250626
1323,156.6868162377572
1324,566.0077895570751
1325,194.8819238553514
1326,150.18115307285544
1327,228.89894671550712
1328,695.0376130894869
1329,241.2269163224876
1330,438.2107915788511
1331,531.1417721276325
1332,482.62227463866213
1333,334.51123702433676
1334,133.75705909895146
1335,518.8210124362
1336,474.64505115443876
1337,222.9998915966398
1338,577.0973081921887
1339,382.78086657446664
1340,505.0066235443817
1341,210.92274084236436
1342,726.922162673307
1343,227.06021199965693
1344,244.65512433060493
1345,498.43267918916024
1346,527.1529716067988
1347,338.6554678748241
1348,404.5627586209399
1349,905.3262997624348
1350,174.81187601708373
1351,189.29312853471603
1352,636.4390601776605
1353,256.6344666140073
1354,279.4606712111996
1355,435.54739101560205
1356,586.0885396638903
1357,630.8207824675635
1358,297.5905783337948
1359,443.613788266987
1360,678.6071077186016
1361,265.4269193389148
1362,321.0345605033594
